corridor,corridor_trip_count,corridor_median_factor,corridor_mean_factor,corridor_pct_delayed,corridor_median_actual_time,corridor_median_osrm_time,corridor_median_dwell,corridor_main_route_type,is_reliable
IND140301AAA_IND140001AAA,21,1.666666667,1.8204175293333331,1.0,40.0,24.0,27.0,FTL,1
IND140301AAA_IND140901AAA,19,1.928571429,1.9667919800000002,1.0,28.0,14.0,20.0,Carting,1
IND140401AAA_IND000000ACA,3,2.814814815,2.560192168,1.0,148.0,52.0,13.0,FTL,0
IND140401AAA_IND142401AAA,3,1.575757576,1.5672857606666666,1.0,51.0,33.0,26.0,FTL,0
IND140401AAA_IND147301AAA,1,1.47826087,1.47826087,1.0,34.0,23.0,35.0,FTL,0
IND140406AAA_IND140401AAA,7,1.583333333,1.5471223571428572,0.7142857142857143,38.0,24.0,19.0,FTL,1
IND140501AAA_IND160002AAC,14,2.2895833335,2.6205559147857143,0.9285714285714286,36.5,16.0,29.0,Carting,1
IND140901AAA_IND160002AAC,20,1.8390379275,1.7877264492999998,1.0,86.0,47.0,27.0,Carting,1
IND140901AAA_IND160055AAA,20,1.785714286,1.8492885871999998,1.0,25.0,14.0,30.0,Carting,1
IND141003AAB_IND000000ACA,7,1.818181818,1.8885543027142855,0.7142857142857143,20.0,11.0,26.0,Carting,1
IND141003AAB_IND141109AAA,1,1.0,1.0,0.0,47.0,47.0,40.0,FTL,0
IND141003AAB_IND142026AAA,21,1.677419355,1.6533383954761907,1.0,56.0,31.0,29.0,FTL,1
IND141010AAA_IND000000ACA,1,1.818181818,1.818181818,1.0,20.0,11.0,3.0,Carting,0
IND141109AAA_IND000000ACA,18,1.2916666664999998,1.4046106646666667,0.5555555555555556,73.0,56.5,37.0,FTL,1
IND141115AAA_IND000000ACA,14,1.4388888885,1.4599877545714286,0.7857142857142857,42.0,30.0,8.5,FTL,1
IND142001AAB_IND151001AAA,1,2.651515152,2.651515152,1.0,175.0,66.0,28.0,FTL,0
IND142001AAB_IND152026AAA,29,1.64516129,1.6796934951724138,1.0,103.0,62.0,36.0,FTL,1
IND142026AAA_IND000000ACA,1,2.7,2.7,1.0,108.0,40.0,96.0,FTL,0
IND142026AAA_IND141109AAA,18,1.4369047620000002,1.4349322380555556,1.0,51.0,35.0,28.0,FTL,1
IND142401AAA_IND000000ACA,6,1.8125,1.825,1.0,38.5,21.0,43.5,FTL,1
IND143001AAA_IND144001AAB,19,2.272727273,2.3070875804210527,1.0,140.0,63.0,75.0,FTL,1
IND144001AAA_IND144040AAA,16,1.813888889,1.905487024875,1.0,33.0,18.0,36.0,FTL,1
IND144001AAB_IND000000ACA,23,2.358490566,2.3662374706086955,1.0,122.0,53.0,18.0,FTL,1
IND144001AAB_IND143001AAA,17,1.5,1.5467982023529412,1.0,97.0,63.0,15.0,FTL,1
IND144001AAB_IND144401AAB,14,1.6944444445,1.9246467818571429,0.8571428571428571,20.0,13.5,16.0,Carting,1
IND144001AAB_IND144601AAA,3,3.375,3.317129629666667,1.0,54.0,16.0,61.0,FTL,0
IND144001AAB_IND160002AAC,1,5.810344828,5.810344828,1.0,674.0,116.0,191.0,FTL,0
IND144001AAC_IND000000ACA,12,1.8908355795,2.0227002001666667,1.0,96.0,53.5,260.0,FTL,1
IND144001AAC_IND160002AAC,15,2.45045045,2.496266354133333,1.0,272.0,112.0,126.0,Carting,1
IND144040AAA_IND144001AAB,10,2.1263157895,2.0870106147999996,1.0,41.0,19.0,17.0,FTL,1
IND144401AAB_IND144001AAB,17,1.916666667,2.114124437647059,1.0,21.0,11.0,13.0,Carting,1
IND144514AAA_IND000000ACA,1,1.724137931,1.724137931,1.0,100.0,58.0,18.0,FTL,0
IND144514AAA_IND141115AAA,5,1.75,1.6541474654,1.0,49.0,28.0,7.0,FTL,1
IND144527AAA_IND141115AAA,4,1.8676470585,1.859959893,1.0,63.5,34.0,4.5,FTL,0
IND144601AAA_IND144001AAA,2,2.0018382355,2.0018382355,1.0,33.0,16.5,21.0,FTL,0
IND144601AAA_IND144040AAA,1,1.75862069,1.75862069,1.0,51.0,29.0,10.0,FTL,0
IND145001AAA_IND176201AAA,7,1.791666667,1.9461193568571427,1.0,43.0,22.0,25.0,FTL,1
IND145001AAA_IND176303AAA,1,1.184466019,1.184466019,0.0,122.0,103.0,42.0,FTL,0
IND147001AAB_IND147201AAA,6,1.320561941,1.2927613571666667,0.8333333333333334,36.0,28.0,41.5,FTL,1
IND147001AAB_IND160002AAC,7,0.86440678,1.394451012857143,0.42857142857142855,56.0,59.0,243.0,FTL,1
IND147001AAD_IND147201AAA,1,1.5,1.5,1.0,42.0,28.0,7.0,FTL,0
IND147001AAD_IND148023AAA,1,1.253968254,1.253968254,1.0,79.0,63.0,40.0,FTL,0
IND147001AAD_IND160002AAC,5,2.117647059,2.3552934924,0.6,72.0,34.0,82.0,FTL,1
IND147101AAA_IND147105AAA,9,1.391304348,1.38852542,1.0,33.0,23.0,19.0,FTL,1
IND147101AAA_IND160002AAC,1,1.869565217,1.869565217,1.0,43.0,23.0,386.0,FTL,0
IND147105AAA_IND147101AAA,1,1.423076923,1.423076923,1.0,37.0,26.0,74.0,FTL,0
IND147105AAA_IND160002AAC,7,2.090909091,2.8725341795714283,1.0,46.0,23.0,1015.0,FTL,1
IND147201AAA_IND148023AAA,7,1.090909091,1.1457281145714284,0.14285714285714285,36.0,33.0,34.0,FTL,1
IND147301AAA_IND000000ACA,1,1.533333333,1.533333333,1.0,46.0,30.0,43.0,FTL,0
IND147301AAA_IND140401AAA,1,1.333333333,1.333333333,1.0,40.0,30.0,21.0,FTL,0
IND148023AAA_IND148001AAA,2,1.3408045975,1.3408045975,1.0,39.5,29.5,17.0,FTL,0
IND148023AAA_IND148024AAB,1,2.0,2.0,1.0,36.0,18.0,34.0,FTL,0
IND148028AAA_IND147001AAB,10,1.8113207550000001,1.8600228650000001,1.0,96.0,53.0,21.5,FTL,1
IND148028AAA_IND147001AAD,2,1.798076923,1.798076923,1.0,92.5,51.5,18.0,FTL,0
IND148101AAA_IND148102AAA,5,1.181818182,1.1454545456,0.4,26.0,22.0,27.0,FTL,1
IND148102AAA_IND151001AAA,1,1.827586207,1.827586207,1.0,106.0,58.0,121.0,FTL,0
IND151001AAA_IND148101AAA,8,1.223609872,1.3055780335,0.5,71.0,57.5,35.0,FTL,1
IND151001AAA_IND151103AAA,5,1.428571429,1.3650793652000002,0.8,40.0,27.0,27.0,FTL,1
IND151001AAA_IND151302AAA,17,0.775,0.7432524794705883,0.0,31.0,41.0,60.0,FTL,1
IND151001AAA_IND160002AAC,21,1.534591195,1.6699711725238096,1.0,244.0,159.0,131.0,FTL,1
IND151302AAA_IND151505AAA,16,0.870445344,0.86924338425,0.0625,33.5,38.0,17.5,FTL,1
IND151505AAA_IND151506AAA,5,1.769230769,1.647077316,0.6,46.0,27.0,8.0,FTL,1
IND151506AAA_IND151001AAA,18,1.3705985914999999,1.7842741411666667,0.9444444444444444,98.0,73.0,245.0,FTL,1
IND152024AAA_IND152123AAA,2,1.7322580644999999,1.7322580644999999,1.0,53.0,30.5,16.5,FTL,0
IND152026AAA_IND000000ACA,19,4.533333333,4.528432295315789,1.0,548.0,121.0,75.0,FTL,1
IND152026AAA_IND151001AAA,11,1.018867925,1.021867253,0.09090909090909091,54.0,53.0,21.0,FTL,1
IND152026AAA_IND152024AAA,2,2.0,2.0,1.0,42.0,21.0,53.5,FTL,0
IND152026AAA_IND152101AAA,1,1.176470588,1.176470588,0.0,40.0,34.0,23.0,FTL,0
IND152026AAA_IND152107AAA,1,2.095238095,2.095238095,1.0,44.0,21.0,43.0,FTL,0
IND152026AAA_IND152116AAA,2,1.5,1.5,1.0,61.5,41.0,23.0,FTL,0
IND152026AAA_IND160002AAC,1,4.505555556,4.505555556,1.0,811.0,180.0,164.0,FTL,0
IND152101AAA_IND152026AAA,2,2.227272727,2.227272727,1.0,73.5,33.0,580.0,FTL,0
IND152107AAA_IND152026AAA,1,4.173913043,4.173913043,1.0,96.0,23.0,611.0,FTL,0
IND152116AAA_IND152026AAA,1,2.390243902,2.390243902,1.0,98.0,41.0,641.0,FTL,0
IND152116AAA_IND152107AAA,1,1.266666667,1.266666667,1.0,19.0,15.0,32.0,FTL,0
IND152123AAA_IND152026AAA,1,2.480769231,2.480769231,1.0,129.0,52.0,541.0,FTL,0
IND160002AAC_IND000000ACA,28,2.016001024,1.987087061142857,1.0,125.0,62.0,153.5,FTL,1
IND160002AAC_IND000000ACB,66,1.9857819905,2.072370615030303,1.0,418.5,211.0,257.5,FTL,1
IND160002AAC_IND110037AAM,9,1.805405405,1.8286135013333333,1.0,334.0,185.0,171.0,FTL,1
IND160002AAC_IND131028AAB,12,1.9154387835,1.9255024684999997,1.0,249.0,129.5,139.0,FTL,1
IND160002AAC_IND134203AAA,1,2.810810811,2.810810811,1.0,104.0,37.0,64.0,Carting,0
IND160002AAC_IND135001AAA,1,1.868852459,1.868852459,1.0,114.0,61.0,35.0,FTL,0
IND160002AAC_IND140301AAA,21,1.434782609,1.6171093784761905,0.9523809523809523,67.0,47.0,72.0,FTL,1
IND160002AAC_IND140603AAA,29,1.24137931,1.3776983183103448,0.7931034482758621,36.0,29.0,72.0,Carting,1
IND160002AAC_IND140901AAA,21,1.434782609,1.7115373706666668,1.0,66.0,47.0,51.0,Carting,1
IND160002AAC_IND142001AAB,18,1.836087571,1.842623710611111,1.0,222.0,118.5,140.0,FTL,1
IND160002AAC_IND143001AAA,11,1.983050847,2.000362831818182,1.0,354.0,177.0,416.0,FTL,1
IND160002AAC_IND144001AAB,13,2.162162162,2.1459965925384616,1.0,240.0,112.0,339.0,FTL,1
IND160002AAC_IND147001AAB,3,2.055555556,2.0868658576666665,1.0,74.0,35.0,152.0,FTL,0
IND160002AAC_IND147001AAD,7,2.052631579,2.0156784005714283,1.0,71.0,38.0,125.0,FTL,1
IND160002AAC_IND147101AAA,9,2.237288136,2.3130556791111108,1.0,148.0,59.0,94.0,FTL,1
IND160002AAC_IND147105AAA,3,2.05952381,2.2483265103333334,1.0,178.0,85.0,80.0,FTL,0
IND160002AAC_IND151001AAA,15,1.713414634,1.7097165932,1.0,274.0,158.0,563.0,FTL,1
IND160002AAC_IND160003AAA,1,2.0,2.0,1.0,62.0,31.0,45.0,Carting,0
IND160002AAC_IND160055AAA,16,1.1,1.1855814526250001,0.1875,44.5,41.0,75.0,Carting,1
IND160002AAC_IND160102AAC,25,1.764705882,1.8738964186000002,1.0,60.0,35.0,152.0,Carting,1
IND160002AAC_IND173212AAA,18,2.1426985370000002,2.166544206222222,1.0,188.5,88.0,148.0,FTL,1
IND160002AAC_IND174001AAA,16,2.0430113055000003,2.1535200411875,1.0,285.0,139.0,81.0,FTL,1
IND160002AAC_IND174103AAA,1,1.307692308,1.307692308,1.0,85.0,65.0,261.0,FTL,0
IND160002AAC_IND174307AAA,14,1.337026362,1.3575681187857143,0.9285714285714286,243.0,181.0,72.5,FTL,1
IND160002AAC_IND176041AAA,2,1.438333256,1.438333256,1.0,298.5,207.5,31.5,FTL,0
IND160002AAC_IND181152AAA,2,1.8603896105,1.8603896105,1.0,573.0,308.0,389.5,FTL,0
IND160002AAC_IND184104AAA,6,1.877593361,1.8830744596666669,1.0,452.5,241.0,499.0,FTL,1
IND160002AAC_IND421302AAG,1,2.535964912,2.535964912,1.0,2891.0,1140.0,406.0,FTL,0
IND160002AAC_IND562132AAA,1,2.128418549,2.128418549,1.0,3580.0,1682.0,222.0,FTL,0
IND160003AAA_IND160002AAC,1,3.0,3.0,1.0,102.0,34.0,382.0,Carting,0
IND160055AAA_IND160002AAC,21,1.1,1.3115929076666666,0.38095238095238093,45.0,41.0,47.0,Carting,1
IND160102AAC_IND160002AAC,28,2.070261438,2.0694080745714287,1.0,70.5,34.0,104.5,Carting,1
IND160102AAD_IND160002AAC,12,1.5900735295000001,1.6272475325833333,1.0,52.5,34.0,36.5,Carting,1
IND160102AAD_IND160002AAD,3,2.117647059,2.2244008716666666,1.0,72.0,34.0,68.0,Carting,0
IND173025AAA_IND160002AAC,11,2.373737374,2.428902451727273,1.0,235.0,100.0,52.0,FTL,1
IND173212AAA_IND134102AAA,2,3.8484848485,3.8484848485,1.0,127.0,33.0,39.5,FTL,0
IND173212AAA_IND160002AAC,1,2.010526316,2.010526316,1.0,191.0,95.0,42.0,FTL,0
IND173212AAA_IND173220AAA,5,3.307692308,3.2189458692,1.0,86.0,28.0,46.0,FTL,1
IND173212AAA_IND174103AAA,1,3.375,3.375,1.0,162.0,48.0,34.0,FTL,0
IND173220AAA_IND173212AAA,1,3.53125,3.53125,1.0,113.0,32.0,14.0,FTL,0
IND173220AAA_IND174103AAA,2,2.6285714285,2.6285714285,1.0,49.0,18.0,24.0,FTL,0
IND174001AAA_IND175018AAA,15,2.518518519,2.6731922398666668,1.0,68.0,26.0,44.0,FTL,1
IND174021AAA_IND176048AAA,12,2.0866666665,2.0948292645,1.0,55.5,26.5,10.5,FTL,1
IND174101AAB_IND134102AAA,1,2.666666667,2.666666667,1.0,56.0,21.0,16.0,FTL,0
IND174101AAB_IND160002AAC,11,2.506493506,2.510351099727273,1.0,193.0,77.0,34.0,FTL,1
IND174103AAA_IND160002AAC,6,2.7384615385,2.7281662781666665,1.0,178.0,65.0,36.0,FTL,1
IND174307AAA_IND176041AAA,17,1.076923077,1.1707195799999999,0.29411764705882354,57.0,54.0,19.0,FTL,1
IND175001AAA_IND175101AAA,17,1.97260274,2.006316394705882,1.0,146.0,74.0,43.0,FTL,1
IND175015AAA_IND174001AAA,12,3.97556391,4.156929613166667,1.0,442.0,89.5,562.0,FTL,1
IND175018AAA_IND175001AAA,16,2.9333333335,3.0714722238125,1.0,43.5,15.0,20.0,FTL,1
IND175101AAA_IND160002AAC,4,2.2825844205,2.2794247145,1.0,607.0,264.5,31.0,FTL,0
IND176048AAA_IND175015AAA,11,1.858695652,1.8466762648181818,1.0,168.0,92.0,26.0,FTL,1
IND176061AAA_IND160002AAC,2,3.0144210935,3.0144210935,1.0,841.0,278.5,32.0,FTL,0
IND176110AAB_IND177033AAA,9,2.1,2.0468480556666666,1.0,63.0,30.0,16.0,FTL,1
IND176201AAA_IND176303AAA,9,1.602739726,1.6518995184444443,1.0,117.0,74.0,8.0,FTL,1
IND176215AAA_IND176061AAA,3,1.869565217,1.746980676,1.0,86.0,46.0,58.0,FTL,0
IND176303AAA_IND176310AAA,9,1.328125,1.3440953882222224,0.7777777777777778,90.0,69.0,20.0,FTL,1
IND176310AAA_IND145001AAA,13,1.070175439,1.0780236464615385,0.15384615384615385,126.0,114.0,970.0,FTL,1
IND177001AAA_IND176110AAB,7,1.80952381,1.8615917458571427,1.0,38.0,22.0,31.0,FTL,1
IND177033AAA_IND160002AAC,18,2.7173492145,2.7562593439444445,1.0,520.0,201.0,122.5,FTL,1
IND177101AAA_IND176001AAA,2,1.6966101695,1.6966101695,1.0,101.0,59.5,34.5,FTL,0
IND177101AAA_IND176001AAB,1,1.220338983,1.220338983,1.0,72.0,59.0,33.0,FTL,0
IND177203AAA_IND177101AAA,3,1.513513514,2.0205920206666668,1.0,56.0,37.0,24.0,FTL,0
IND181152AAA_IND184121AAA,5,1.466666667,1.4646798632,1.0,44.0,32.0,23.0,FTL,1
IND181152AAB_IND160002AAC,1,1.983221477,1.983221477,1.0,591.0,298.0,182.0,FTL,0
IND181152AAB_IND181201AAB,7,2.782608696,3.0087246615714283,1.0,74.0,23.0,59.0,Carting,1
IND181152AAB_IND184121AAA,4,1.640625,1.68397177425,1.0,52.5,32.0,156.5,FTL,0
IND181201AAB_IND181152AAB,8,4.8707983195,4.707344848125,1.0,109.5,23.5,101.5,Carting,1
IND184104AAA_IND160002AAC,4,1.8668192220000002,1.8646323185,1.0,427.5,229.0,22.0,FTL,0
IND184104AAA_IND181152AAA,3,1.485714286,1.4364222373333335,1.0,104.0,71.0,48.0,FTL,0
IND184104AAA_IND181152AAB,2,1.3591549295,1.3591549295,1.0,96.5,71.0,38.5,FTL,0
IND184104AAA_IND184121AAA,3,1.575,1.4144993896666669,0.6666666666666666,63.0,40.0,18.0,FTL,0
IND184121AAA_IND160002AAC,5,1.822641509,2.0455695842,1.0,484.0,266.0,24.0,FTL,1
IND184121AAA_IND181152AAA,1,1.375,1.375,1.0,44.0,32.0,3.0,FTL,0
IND184121AAA_IND181152AAB,1,1.322580645,1.322580645,1.0,41.0,31.0,50.0,FTL,0
IND184121AAA_IND184104AAA,3,1.205128205,1.4284993493333333,0.6666666666666666,47.0,38.0,22.0,FTL,0
IND201001AAA_IND201007AAA,5,3.076923077,3.0164835164,1.0,40.0,13.0,24.0,Carting,1
IND201001AAC_IND000000ACB,1,2.470588235,2.470588235,1.0,210.0,85.0,35.0,Carting,0
IND201001AAC_IND110037AAM,2,1.8295454549999999,1.8295454549999999,1.0,80.5,44.0,102.0,Carting,0
IND201005AAA_IND201007AAA,1,3.285714286,3.285714286,1.0,46.0,14.0,19.0,Carting,0
IND201007AAA_IND201001AAA,4,1.4455128204999999,1.46226689975,1.0,18.0,12.5,42.5,Carting,0
IND201007AAA_IND201005AAA,3,2.076923077,2.738782051333333,0.6666666666666666,27.0,13.0,87.0,Carting,0
IND201007AAA_IND201007AAB,1,5.368421053,5.368421053,1.0,102.0,19.0,13.0,Carting,0
IND201007AAA_IND245101AAA,2,2.0471698115,2.0471698115,1.0,108.5,53.0,53.0,Carting,0
IND201007AAA_IND245304AAA,11,2.216216216,2.193617336,1.0,82.0,38.0,59.0,Carting,1
IND201007AAB_IND110044AAB,10,1.754310345,1.7932731253,0.9,54.0,33.5,96.0,Carting,1
IND201007AAB_IND201007AAA,2,4.035714286,4.035714286,1.0,56.5,14.0,28.0,Carting,0
IND201007AAB_IND201301AAF,5,2.933333333,3.0020588236,1.0,44.0,16.0,61.0,Carting,1
IND201204AAA_IND250002AAA,6,1.642857143,1.7529675638333335,0.8333333333333334,34.5,21.0,5.5,FTL,1
IND201301AAD_IND110037AAM,2,5.2521235525000005,5.2521235525000005,1.0,188.5,36.0,41.5,Carting,0
IND201301AAF_IND201301AAL,1,1.416666667,1.416666667,1.0,34.0,24.0,48.0,Carting,0
IND201301AAF_IND201304AAA,12,1.6145833335000002,1.6207399626666668,1.0,26.5,16.0,57.5,Carting,1
IND201301AAF_IND203205AAA,19,2.0,2.106868448368421,1.0,91.0,45.0,54.0,FTL,1
IND201301AAL_IND201301AAF,11,1.68,1.7201353066363636,1.0,42.0,26.0,46.0,Carting,1
IND201301AAL_IND201307AAA,5,1.263157895,1.2840601504,0.8,26.0,21.0,137.0,Carting,1
IND201301AAM_IND000000ACB,27,1.922077922,1.9855549598148148,1.0,148.0,73.0,183.0,Carting,1
IND201304AAA_IND201301AAF,18,2.2225274725,2.4521367521666666,1.0,29.0,13.0,24.0,Carting,1
IND201306AAA_IND201301AAF,8,3.1077694234999997,3.227239975,1.0,62.0,19.0,98.0,Carting,1
IND201306AAA_IND201304AAA,1,2.133333333,2.133333333,1.0,32.0,15.0,184.0,Carting,0
IND201307AAA_IND201301AAL,28,1.2023809525,1.4513180112142856,0.5,26.0,20.5,25.5,Carting,1
IND202001AAB_IND110037AAM,1,2.084615385,2.084615385,1.0,271.0,130.0,85.0,FTL,0
IND202001AAB_IND205001AAB,8,2.5432692305,2.607216205875,1.0,264.5,104.0,71.5,FTL,1
IND202001AAB_IND207123AAA,2,2.8108974355000003,2.8108974355000003,1.0,144.5,51.5,199.0,FTL,0
IND202001AAB_IND282002AAD,10,2.0675675675,2.0916119049999997,1.0,155.5,74.0,45.0,FTL,1
IND202001AAC_IND204215AAA,4,2.800167224,2.806333612,1.0,68.5,24.0,8.5,Carting,0
IND203001AAA_IND203131AAA,5,3.615384615,3.5412587412,1.0,45.0,12.0,1.0,FTL,1
IND203131AAA_IND203135AAA,16,1.5,1.569408958625,1.0,57.0,38.0,17.5,FTL,1
IND203135AAA_IND203390AAA,4,1.5401509955,1.61518419325,1.0,144.0,92.5,52.0,FTL,0
IND203135AAA_IND203396AAB,12,1.5347906405,1.6452079124166668,1.0,87.0,56.5,56.5,FTL,1
IND203390AAA_IND201301AAF,20,2.572916667,3.00046379345,1.0,247.0,96.0,195.0,FTL,1
IND203396AAB_IND203390AAA,15,1.35,1.4007574418666666,1.0,52.0,39.0,19.0,FTL,1
IND204101AAA_IND202001AAB,2,2.9613375134999997,2.9613375134999997,1.0,94.0,31.0,50.5,FTL,0
IND204101AAA_IND282002AAD,2,2.5835536755,2.5835536755,1.0,159.0,61.5,191.5,FTL,0
IND204215AAA_IND207001AAA,6,3.1363636365,3.549014994833333,1.0,70.5,22.5,43.5,Carting,1
IND205001AAB_IND110037AAM,1,3.318965517,3.318965517,1.0,770.0,232.0,180.0,FTL,0
IND205001AAB_IND205135AAA,8,2.0777173915000002,2.3191137725,1.0,74.0,39.0,285.0,FTL,1
IND205001AAB_IND209625AAA,1,2.677966102,2.677966102,1.0,158.0,59.0,45.0,FTL,0
IND205001AAB_IND209721AAB,10,2.25,2.3002724105,1.0,90.0,40.5,86.5,FTL,1
IND205001AAB_IND283203AAA,1,4.689655172,4.689655172,1.0,272.0,58.0,105.0,FTL,0
IND205135AAA_IND283203AAA,13,2.235294118,2.400039692076923,1.0,38.0,18.0,28.0,FTL,1
IND206001AAA_IND000000ACB,20,1.9719174505,1.97623665925,1.0,456.5,232.0,36.0,FTL,1
IND206122AAA_IND206001AAA,19,1.489361702,1.4722960659473685,0.8421052631578947,72.0,47.0,22.0,FTL,1
IND207001AAA_IND207302AAA,6,1.6667682925,1.6542682926666668,1.0,67.5,40.5,43.5,Carting,1
IND207247AAB_IND205001AAB,10,2.2685185185,2.1925925926,1.0,122.5,54.0,98.0,FTL,1
IND207302AAA_IND202001AAB,5,3.529411765,3.6869578601999997,0.6,180.0,51.0,233.0,Carting,1
IND208006AAA_IND209304AAA,3,3.034482759,3.6900656816666664,1.0,88.0,28.0,160.0,Carting,0
IND208012AAA_IND209304AAA,12,1.9375,1.9875992063333332,1.0,15.5,8.0,1161.0,Carting,1
IND208017AAA_IND209304AAA,3,3.0,3.686335404,1.0,49.0,14.0,363.0,Carting,0
IND208019AAA_IND209304AAA,4,2.25,2.2196969695,1.0,31.0,15.0,183.5,Carting,0
IND209101AAA_IND209111AAA,17,1.529411765,1.4443428527058824,0.7058823529411765,30.0,17.0,21.0,FTL,1
IND209111AAA_IND285001AAD,21,2.114285714,2.130419083952381,1.0,74.0,35.0,30.0,FTL,1
IND209206AAB_IND210301AAA,15,2.2,2.52984935,1.0,33.0,15.0,19.0,Carting,1
IND209304AAA_IND000000ACB,35,1.960244648,2.0096212238571427,1.0,635.0,328.0,213.0,FTL,1
IND209304AAA_IND110037AAM,6,2.2923976605,2.5348590603333334,1.0,784.0,341.5,97.0,FTL,1
IND209304AAA_IND206122AAA,20,1.62622549,1.54741691375,0.9,80.0,49.0,451.0,FTL,1
IND209304AAA_IND208006AAA,14,2.7800000000000002,2.8188796348571428,0.9285714285714286,68.5,24.0,79.5,Carting,1
IND209304AAA_IND208012AAA,21,2.066666667,2.0979952587142856,1.0,28.0,14.0,130.0,Carting,1
IND209304AAA_IND208019AAA,17,4.8125,5.049291481352942,1.0,77.0,16.0,77.0,Carting,1
IND209304AAA_IND209101AAA,16,2.8333333334999997,3.1567412399375,0.875,48.0,14.0,83.0,FTL,1
IND209304AAA_IND209206AAB,18,1.2009283819999998,1.2078904156666668,0.5,43.0,57.0,130.0,Carting,1
IND209304AAA_IND209801AAA,20,2.803030303,2.98943459105,1.0,115.5,33.0,48.0,Carting,1
IND209304AAA_IND211002AAB,21,1.673913043,1.6930879826666665,1.0,228.0,138.0,209.0,FTL,1
IND209304AAA_IND212601AAA,16,2.2164179104999997,2.1874234163125,0.9375,159.0,68.0,113.0,FTL,1
IND209304AAA_IND221313AAA,6,2.056277056,2.1289084381666665,1.0,475.0,231.0,559.5,FTL,1
IND209304AAA_IND282001AAA,9,2.338383838,2.2776672035555556,1.0,463.0,183.0,125.0,FTL,1
IND209625AAA_IND241124AAB,11,1.353846154,1.4052373733636363,0.8181818181818182,88.0,65.0,43.0,FTL,1
IND209721AAB_IND209625AAA,10,1.3394886365,1.4035227273,0.7,43.5,32.0,19.0,FTL,1
IND209801AAA_IND209304AAA,5,1.739130435,1.8764066496000003,0.8,40.0,23.0,800.0,Carting,1
IND210001AAA_IND210427AAA,10,3.8225288835,3.9006361118,1.0,152.0,40.0,45.5,FTL,1
IND210427AAA_IND209304AAA,9,2.991525424,3.654275620555556,1.0,360.0,118.0,36.0,FTL,1
IND210431AAA_IND209304AAA,5,2.369369369,2.9222504970000003,1.0,263.0,111.0,306.0,FTL,1
IND210501AAB_IND209304AAA,16,2.337510804,2.396112644125,1.0,210.5,91.0,42.0,Carting,1
IND211002AAB_IND209304AAA,16,1.8550724635,1.873102445875,1.0,261.5,138.0,61.0,FTL,1
IND211002AAB_IND211011AAA,12,4.380952381,4.599702380916667,1.0,30.5,6.5,63.5,Carting,1
IND211002AAB_IND211013AAA,7,5.071428571,5.336224489857143,1.0,74.0,15.0,61.0,Carting,1
IND211002AAB_IND485001AAC,13,2.473684211,2.5047105944615384,1.0,329.0,133.0,121.0,FTL,1
IND211008AAA_IND211002AAB,6,3.619047619,3.8174603175,1.0,24.5,6.5,185.0,Carting,1
IND211010AAB_IND211002AAB,1,4.0,4.0,1.0,24.0,6.0,965.0,Carting,0
IND211011AAA_IND212501AAA,13,3.714285714,3.941397002923077,1.0,78.0,21.0,30.0,Carting,1
IND212402AAA_IND211002AAB,11,3.857142857,4.006493506454546,1.0,27.0,6.0,1103.0,Carting,1
IND212501AAA_IND212402AAA,13,1.72,1.7551839464615386,1.0,43.0,25.0,30.0,Carting,1
IND212601AAA_IND210001AAA,16,2.3356681034999998,2.3810622458125,1.0,142.5,61.0,27.0,FTL,1
IND221010AAA_IND221005A1A,1,4.166666667,4.166666667,1.0,50.0,12.0,2303.0,Carting,0
IND221010AAB_IND222001AAA,1,2.731707317,2.731707317,1.0,112.0,41.0,677.0,FTL,0
IND221010AAB_IND232101AAB,1,1.571428571,1.571428571,1.0,33.0,21.0,664.0,Carting,0
IND221010AAB_IND233001AAA,2,2.90625,2.90625,1.0,46.5,16.0,677.0,FTL,0
IND221303AAA_IND231001AAA,3,1.625,1.6417356796666667,1.0,39.0,23.0,24.0,FTL,0
IND221313AAA_IND211002AAB,6,4.054172511,3.9495675553333336,1.0,375.0,93.0,477.5,FTL,1
IND221313AAA_IND221010AAA,2,4.0625,4.0625,1.0,32.5,8.0,70.5,Carting,0
IND221313AAA_IND222136AAA,1,2.4375,2.4375,1.0,39.0,16.0,787.0,FTL,0
IND221313AAA_IND232101AAB,3,2.684210526,2.7719298243333337,1.0,51.0,19.0,650.0,Carting,0
IND221313AAA_IND276128AAA,2,2.8021978020000002,2.8021978020000002,1.0,219.0,79.0,678.5,FTL,0
IND221401AAA_IND221303AAA,2,2.71875,2.71875,1.0,43.5,16.0,19.0,FTL,0
IND221706AAA_IND273014AAB,11,3.963414634,4.118255759090909,1.0,336.0,82.0,23.0,FTL,1
IND222001AAA_IND222136AAA,1,2.916666667,2.916666667,1.0,35.0,12.0,26.0,FTL,0
IND222125AAB_IND222001AAA,1,2.777777778,2.777777778,1.0,50.0,18.0,12.0,FTL,0
IND223101AAB_IND222125AAB,7,2.074074074,1.9901738471428572,1.0,56.0,26.0,39.0,FTL,1
IND224001AAA_IND224141AAB,13,3.15,3.2173742646923076,1.0,78.0,24.0,16.0,Carting,1
IND224141AAB_IND224122AAA,17,2.894736842,3.125748193941176,1.0,55.0,19.0,36.0,Carting,1
IND226004AAA_IND226016AAA,6,4.2076086955,4.457311650833334,1.0,91.0,20.0,13.5,Carting,1
